"","Store","Date","Weekly_Sales"
"3058",43,"2011-05-20",17990.6641666667
"3059",44,"2011-05-20",7358.25926829268
"3060",45,"2011-05-20",11808.0854098361
"3061",1,"2011-05-27",21229.607761194
"3062",2,"2011-05-27",26821.947761194
"3063",3,"2011-05-27",6353.2825862069
"3064",4,"2011-05-27",29199.3425
"3065",5,"2011-05-27",5178.93526315789
"3066",6,"2011-05-27",22711.0408955224
"3067",7,"2011-05-27",7710.61474576271
"3068",8,"2011-05-27",12992.8131818182
"3069",9,"2011-05-27",9931.50109090909
"3070",10,"2011-05-27",25987.026119403
"3071",11,"2011-05-27",18434.1693939394
"3072",12,"2011-05-27",15511.6119354839
"3073",13,"2011-05-27",27028.0375362319
"3074",14,"2011-05-27",31053.1617910448
"3075",15,"2011-05-27",10090.7676190476
"3076",16,"2011-05-27",7503.87087719298
"3077",17,"2011-05-27",14587.0181967213
"3078",18,"2011-05-27",17867.3047457627
"3079",19,"2011-05-27",20709.4449253731
"3080",20,"2011-05-27",29396.1604545455
"3081",21,"2011-05-27",12161.2391803279
"3082",22,"2011-05-27",16663.1551666667
"3083",23,"2011-05-27",21846.2975806452
"3084",24,"2011-05-27",19544.897761194
"3085",25,"2011-05-27",11565.6696774194
"3086",26,"2011-05-27",15333.1843076923
"3087",27,"2011-05-27",27148.1131343284
"3088",28,"2011-05-27",17291.0650746269
"3089",29,"2011-05-27",9319.3786440678
"3090",30,"2011-05-27",11277.3765789474
"3091",31,"2011-05-27",20028.658358209
"3092",32,"2011-05-27",17285.5883823529
"3093",33,"2011-05-27",7013.22147058824
"3094",34,"2011-05-27",14444.5061538462
"3095",35,"2011-05-27",14635.909137931
"3096",36,"2011-05-27",10531.9454545455
"3097",37,"2011-05-27",11774.4793023256
"3098",38,"2011-05-27",8488.81071428571
"3099",39,"2011-05-27",21632.7675384615
"3100",40,"2011-05-27",14918.7301538462
"3101",41,"2011-05-27",19360.4495454545
"3102",42,"2011-05-27",12541.56475
"3103",43,"2011-05-27",16051.6277777778
"3104",44,"2011-05-27",7443.41048780488
"3105",45,"2011-05-27",13245.8667213115
"3106",1,"2011-06-03",23719.641641791
"3107",2,"2011-06-03",28843.5074626866
"3108",3,"2011-06-03",6789.89224137931
"3109",4,"2011-06-03",30359.7927941176
"3110",5,"2011-06-03",5747.59964912281
"3111",6,"2011-06-03",25441.7501492537
"3112",7,"2011-06-03",9165.11050847458
"3113",8,"2011-06-03",14045.1074242424
"3114",9,"2011-06-03",10508.1038181818
"3115",10,"2011-06-03",26726.2380597015
"3116",11,"2011-06-03",20349.806969697
"3117",12,"2011-06-03",15564.295
"3118",13,"2011-06-03",28045.3733333333
"3119",14,"2011-06-03",31041.8341791045
"3120",15,"2011-06-03",11004.8438095238
"3121",16,"2011-06-03",8705.05035087719
"3122",17,"2011-06-03",14619.736557377
"3123",18,"2011-06-03",19756.8318644068
"3124",19,"2011-06-03",21739.881641791
"3125",20,"2011-06-03",33025.2834848485
"3126",21,"2011-06-03",12672.6006557377
"3127",22,"2011-06-03",18380.1251666667
"3128",23,"2011-06-03",25048.7608064516
"3129",24,"2011-06-03",23186.8264179104
"3130",25,"2011-06-03",11855.110483871
"3131",26,"2011-06-03",16221.2116923077
"3132",27,"2011-06-03",30633.1385074627
"3133",28,"2011-06-03",20930.3058208955
"3134",29,"2011-06-03",10126.0122033898
"3135",30,"2011-06-03",11369.9278947368
"3136",31,"2011-06-03",21342.2326865672
"3137",32,"2011-06-03",17173.0539705882
"3138",33,"2011-06-03",7130.23441176471
"3139",34,"2011-06-03",14563.0796923077
"3140",35,"2011-06-03",16432.4070689655
"3141",36,"2011-06-03",11283.3351515152
"3142",37,"2011-06-03",11619.0488372093
"3143",38,"2011-06-03",9441.49571428571
"3144",39,"2011-06-03",23717.4296923077
"3145",40,"2011-06-03",16500.0029230769
"3146",41,"2011-06-03",19655.0307575758
"3147",42,"2011-06-03",13582.51725
"3148",43,"2011-06-03",17512.2175
"3149",44,"2011-06-03",7486.75902439024
"3150",45,"2011-06-03",14205.4798360656
"3151",1,"2011-06-10",23129.9971641791
"3152",2,"2011-06-10",28769.1502985075
"3153",3,"2011-06-10",6739.83620689655
"3154",4,"2011-06-10",30495.7408823529
"3155",5,"2011-06-10",5335.06684210526
"3156",6,"2011-06-10",23836.9794029851
"3157",7,"2011-06-10",10472.2371186441
"3158",8,"2011-06-10",13576.1198484848
"3159",9,"2011-06-10",9884.37672727273
"3160",10,"2011-06-10",25962.7388059701
"3161",11,"2011-06-10",19912.7
"3162",12,"2011-06-10",16039.4127419355
"3163",13,"2011-06-10",28943.5385507246
"3164",14,"2011-06-10",31826.0719402985
"3165",15,"2011-06-10",10171.3482539683
"3166",16,"2011-06-10",9678.85789473684
"3167",17,"2011-06-10",14408.0706557377
"3168",18,"2011-06-10",17541.8049152542
"3169",19,"2011-06-10",21890.1914925373
"3170",20,"2011-06-10",32303.7063636364
"3171",21,"2011-06-10",13008.026557377
"3172",22,"2011-06-10",17456.7346666667
"3173",23,"2011-06-10",23198.8101612903
"3174",24,"2011-06-10",20475.6779104478
"3175",25,"2011-06-10",11904.3787096774
"3176",26,"2011-06-10",16829.6532307692
"3177",27,"2011-06-10",27103.3453731343
"3178",28,"2011-06-10",19981.6223880597
"3179",29,"2011-06-10",9379.70949152542
"3180",30,"2011-06-10",11155.7752631579
"3181",31,"2011-06-10",21269.4443283582
"3182",32,"2011-06-10",18230.6448529412
"3183",33,"2011-06-10",7584.93323529412
"3184",34,"2011-06-10",14487.2687692308
"3185",35,"2011-06-10",14682.4467241379
"3186",36,"2011-06-10",11303.3206060606
"3187",37,"2011-06-10",11840.2504651163
"3188",38,"2011-06-10",9080.03333333333
"3189",39,"2011-06-10",22180.472
"3190",40,"2011-06-10",15095.5107692308
"3191",41,"2011-06-10",19860.866969697
"3192",42,"2011-06-10",15380.25875
"3193",43,"2011-06-10",17856.1769444444
"3194",44,"2011-06-10",7472.08219512195
"3195",45,"2011-06-10",13156.5059016393
"3196",1,"2011-06-17",22290.2497014925
"3197",2,"2011-06-17",29145.1868656716
"3198",3,"2011-06-17",6947.09103448276
"3199",4,"2011-06-17",31462.6808823529
"3200",5,"2011-06-17",5320.45684210526
"3201",6,"2011-06-17",24182.9744776119
"3202",7,"2011-06-17",10307.363559322
"3203",8,"2011-06-17",13966.7925757576
"3204",9,"2011-06-17",10071.2669090909
"3205",10,"2011-06-17",27118.8414925373
"3206",11,"2011-06-17",20260.9331818182
"3207",12,"2011-06-17",15835.4961290323
"3208",13,"2011-06-17",30218.4213043478
"3209",14,"2011-06-17",31071.1480597015
"3210",15,"2011-06-17",10146.9993650794
"3211",16,"2011-06-17",9577.86456140351
"3212",17,"2011-06-17",14613.283442623
"3213",18,"2011-06-17",17536.9906779661
"3214",19,"2011-06-17",21168.4982089552
"3215",20,"2011-06-17",31225.3906060606
"3216",21,"2011-06-17",13468.2191803279
"3217",22,"2011-06-17",17187.4953333333
"3218",23,"2011-06-17",23575.3459677419
"3219",24,"2011-06-17",19694.8159701493
"3220",25,"2011-06-17",11550.4906451613
"3221",26,"2011-06-17",15099.9726153846
"3222",27,"2011-06-17",27064.5255223881
"3223",28,"2011-06-17",18921.7365671642
"3224",29,"2011-06-17",9079.6806779661
"3225",30,"2011-06-17",11439.2715789474
"3226",31,"2011-06-17",22244.0452238806
"3227",32,"2011-06-17",17527.0585294118
"3228",33,"2011-06-17",6988.16235294118
"3229",34,"2011-06-17",14868.7652307692
"3230",35,"2011-06-17",14225.7806896552
"3231",36,"2011-06-17",11914.876969697
"3232",37,"2011-06-17",12196.0341860465
"3233",38,"2011-06-17",8486.23523809524
"3234",39,"2011-06-17",22324.3733846154
"3235",40,"2011-06-17",14888.0513846154
"3236",41,"2011-06-17",19529.4174242424
"3237",42,"2011-06-17",13632.22725
"3238",43,"2011-06-17",18452.8472222222
"3239",44,"2011-06-17",7278.76292682927
"3240",45,"2011-06-17",13139.1862295082
"3241",1,"2011-06-24",20928.648358209
"3242",2,"2011-06-24",26726.3889552239
"3243",3,"2011-06-24",6638.03706896552
"3244",4,"2011-06-24",29512.3044117647
"3245",5,"2011-06-24",5278.53859649123
"3246",6,"2011-06-24",23008.7994029851
"3247",7,"2011-06-24",10804.6740677966
"3248",8,"2011-06-24",13088.9745454545
"3249",9,"2011-06-24",9742.73290909091
"3250",10,"2011-06-24",25538.9085074627
"3251",11,"2011-06-24",19013.8163636364
"3252",12,"2011-06-24",16068.6743548387
"3253",13,"2011-06-24",29094.7743478261
"3254",14,"2011-06-24",30885.9229850746
"3255",15,"2011-06-24",10399.3041269841
"3256",16,"2011-06-24",9526.37578947368
"3257",17,"2011-06-24",15059.8644262295
"3258",18,"2011-06-24",17754.9108474576
"3259",19,"2011-06-24",21494.1728358209
"3260",20,"2011-06-24",29490.17
"3261",21,"2011-06-24",12613.2549180328
"3262",22,"2011-06-24",16702.9661666667
"3263",23,"2011-06-24",22928.7480645161
"3264",24,"2011-06-24",19414.7335820896
"3265",25,"2011-06-24",11254.6208064516
"3266",26,"2011-06-24",15344.6743076923
"3267",27,"2011-06-24",27027.2150746269
"3268",28,"2011-06-24",18033.0428358209
"3269",29,"2011-06-24",9226.38186440678
"3270",30,"2011-06-24",11105.1823684211
"3271",31,"2011-06-24",20532.798358209
"3272",32,"2011-06-24",17114.98
"3273",33,"2011-06-24",6997.95941176471
"3274",34,"2011-06-24",14180.2024615385
"3275",35,"2011-06-24",14602.7946551724
"3276",36,"2011-06-24",10870.6887878788
"3277",37,"2011-06-24",11826.9920930233
"3278",38,"2011-06-24",8420.94857142857
"3279",39,"2011-06-24",20966.3823076923
"3280",40,"2011-06-24",15002.2427692308
"3281",41,"2011-06-24",18831.4148484848
"3282",42,"2011-06-24",12509.08175
"3283",43,"2011-06-24",16781.3430555556
"3284",44,"2011-06-24",7186.23292682927
"3285",45,"2011-06-24",12363.3291803279
"3286",1,"2011-07-01",21642.4105970149
"3287",2,"2011-07-01",27843.3504477612
"3288",3,"2011-07-01",6354.75706896552
"3289",4,"2011-07-01",30159.9351470588
"3290",5,"2011-07-01",5694.77789473684
"3291",6,"2011-07-01",25279.2502985075
"3292",7,"2011-07-01",11884.5061016949
"3293",8,"2011-07-01",13348.5360606061
"3294",9,"2011-07-01",9724.37218181818
"3295",10,"2011-07-01",26107.8850746269
"3296",11,"2011-07-01",19653.5265151515
"3297",12,"2011-07-01",15479.0230645161
"3298",13,"2011-07-01",29674.3342028985
"3299",14,"2011-07-01",30964.2153731343
"3300",15,"2011-07-01",10705.0485714286
"3301",16,"2011-07-01",10332.0670175439
"3302",17,"2011-07-01",15380.4016393443
"3303",18,"2011-07-01",18281.8620338983
"3304",19,"2011-07-01",21830.5529850746
"3305",20,"2011-07-01",31070.9240909091
"3306",21,"2011-07-01",12789.5785245902
"3307",22,"2011-07-01",17826.3965
"3308",23,"2011-07-01",23939.5633870968
"3309",24,"2011-07-01",21554.8867164179
"3310",25,"2011-07-01",11376.5316129032
"3311",26,"2011-07-01",16462.0290769231
"3312",27,"2011-07-01",29083.5007462687
"3313",28,"2011-07-01",19679.0980597015
"3314",29,"2011-07-01",9576.02050847458
"3315",30,"2011-07-01",11260.9568421053
"3316",31,"2011-07-01",20471.8034328358
"3317",32,"2011-07-01",17644.2980882353
"3318",33,"2011-07-01",6654.20735294118
"3319",34,"2011-07-01",14020.6418461538
"3320",35,"2011-07-01",14982.8689655172
"3321",36,"2011-07-01",10691.7045454545
"3322",37,"2011-07-01",11999.7137209302
"3323",38,"2011-07-01",9208.40333333333
"3324",39,"2011-07-01",21987.2866153846
"3325",40,"2011-07-01",16114.004
"3326",41,"2011-07-01",20192.963030303
"3327",42,"2011-07-01",12599.5785
"3328",43,"2011-07-01",16264.2002777778
"3329",44,"2011-07-01",7652.81853658537
"3330",45,"2011-07-01",12794.1262295082
"3331",1,"2011-07-08",22279.8640298507
"3332",2,"2011-07-08",27648.4607462687
"3333",3,"2011-07-08",6803.68362068966
"3334",4,"2011-07-08",30388.2455882353
"3335",5,"2011-07-08",5428.69894736842
"3336",6,"2011-07-08",25495.301641791
"3337",7,"2011-07-08",12854.5640677966
"3338",8,"2011-07-08",13025.2709090909
"3339",9,"2011-07-08",9702.75854545455
"3340",10,"2011-07-08",25351.3782089552
"3341",11,"2011-07-08",20216.0551515152
"3342",12,"2011-07-08",15200.1316129032
"3343",13,"2011-07-08",29290.758115942
"3344",14,"2011-07-08",30794.6211940298
"3345",15,"2011-07-08",10071.0565079365
"3346",16,"2011-07-08",10909.7528070175
"3347",17,"2011-07-08",14969.6262295082
"3348",18,"2011-07-08",17642.1884745763
"3349",19,"2011-07-08",21872.338358209
"3350",20,"2011-07-08",32110.7401515152
"3351",21,"2011-07-08",11978.5744262295
"3352",22,"2011-07-08",16786.3936666667
"3353",23,"2011-07-08",22104.2343548387
"3354",24,"2011-07-08",23366.7501492537
"3355",25,"2011-07-08",11241.6482258065
"3356",26,"2011-07-08",17441.9496923077
"3357",27,"2011-07-08",29834.8834328358
"3358",28,"2011-07-08",21776.3740298507
"3359",29,"2011-07-08",9235.01169491525
"3360",30,"2011-07-08",11020.0539473684
"3361",31,"2011-07-08",21236.4273134328
"3362",32,"2011-07-08",16326.8458823529
"3363",33,"2011-07-08",7703.11352941176
"3364",34,"2011-07-08",14245.138
"3365",35,"2011-07-08",14231.4513793103
"3366",36,"2011-07-08",11397.4321212121
"3367",37,"2011-07-08",11355.043255814
"3368",38,"2011-07-08",9503.38523809524
"3369",39,"2011-07-08",21757.5358461538
"3370",40,"2011-07-08",16975.0321538462
"3371",41,"2011-07-08",20271.1245454545
"3372",42,"2011-07-08",14792.33425
"3373",43,"2011-07-08",18062.3219444444
"3374",44,"2011-07-08",7170.95609756098
"3375",45,"2011-07-08",12453.1644262295
"3376",1,"2011-07-15",21236.2613432836
"3377",2,"2011-07-15",26627.4240298507
"3378",3,"2011-07-15",6429.84068965517
"3379",4,"2011-07-15",30118.6192647059
"3380",5,"2011-07-15",4929.89543859649
"3381",6,"2011-07-15",22784.0565671642
"3382",7,"2011-07-15",10850.1647457627
"3383",8,"2011-07-15",12823.8389393939
"3384",9,"2011-07-15",9302.46690909091
"3385",10,"2011-07-15",26486.6698507463
"3386",11,"2011-07-15",19170.7231818182
"3387",12,"2011-07-15",15080.1532258065
"3388",13,"2011-07-15",28353.1946376812
"3389",14,"2011-07-15",29156.271641791
"3390",15,"2011-07-15",9898.23777777778
"3391",16,"2011-07-15",10142.98
"3392",17,"2011-07-15",14766.7140983607
"3393",18,"2011-07-15",16394.2061016949
"3394",19,"2011-07-15",20761.3902985075
"3395",20,"2011-07-15",30867.6553030303
"3396",21,"2011-07-15",11917.5636065574
"3397",22,"2011-07-15",15920.3133333333
"3398",23,"2011-07-15",21774.3014516129
"3399",24,"2011-07-15",20243.1917910448
"3400",25,"2011-07-15",10945.7969354839
"3401",26,"2011-07-15",15712.6164615385
"3402",27,"2011-07-15",26277.9547761194
"3403",28,"2011-07-15",17865.0195522388
"3404",29,"2011-07-15",8549.80949152542
"3405",30,"2011-07-15",11041.2507894737
"3406",31,"2011-07-15",21122.9874626866
"3407",32,"2011-07-15",16826.9485294118
"3408",33,"2011-07-15",7772.80676470588
"3409",34,"2011-07-15",13882.8741538462
"3410",35,"2011-07-15",13996.5320689655
"3411",36,"2011-07-15",11649.2127272727
"3412",37,"2011-07-15",11582.4237209302
"3413",38,"2011-07-15",8730.63833333333
"3414",39,"2011-07-15",21228.6146153846
"3415",40,"2011-07-15",14605.6826153846
"3416",41,"2011-07-15",18859.1486363636
"3417",42,"2011-07-15",14748.75275
"3418",43,"2011-07-15",17527.5922222222
"3419",44,"2011-07-15",7035.79390243902
"3420",45,"2011-07-15",12127.587704918
"3421",1,"2011-07-22",20350.8567164179
"3422",2,"2011-07-22",26018.1040298507
"3423",3,"2011-07-22",6209.15810344828
"3424",4,"2011-07-22",29923.1869117647
"3425",5,"2011-07-22",5106.79333333333
"3426",6,"2011-07-22",22772.9011940299
"3427",7,"2011-07-22",11606.5298305085
"3428",8,"2011-07-22",12560.3754545455
"3429",9,"2011-07-22",8877.97036363636
"3430",10,"2011-07-22",26476.6688059701
"3431",11,"2011-07-22",19523.1031818182
"3432",12,"2011-07-22",14842.854516129
"3433",13,"2011-07-22",28788.0005797101
"3434",14,"2011-07-22",28089.3856716418
"3435",15,"2011-07-22",9638.63634920635
"3436",16,"2011-07-22",10114.7454385965
"3437",17,"2011-07-22",14711.4832786885
"3438",18,"2011-07-22",16688.7179661017
"3439",19,"2011-07-22",20546.0067164179
"3440",20,"2011-07-22",29506.2265151515
"3441",21,"2011-07-22",12817.8273770492
"3442",22,"2011-07-22",16021.8633333333
"3443",23,"2011-07-22",21841.0362903226
"3444",24,"2011-07-22",20203.7168656716
"3445",25,"2011-07-22",10802.1330645161
"3446",26,"2011-07-22",15656.6598461538
"3447",27,"2011-07-22",26185.9376119403
"3448",28,"2011-07-22",17395.0740298507
"3449",29,"2011-07-22",8587.58474576271
"3450",30,"2011-07-22",11122.6310526316
"3451",31,"2011-07-22",20918.3995522388
"3452",32,"2011-07-22",17435.7569117647
"3453",33,"2011-07-22",7008.275
"3454",34,"2011-07-22",14034.7412307692
"3455",35,"2011-07-22",14054.9356896552
"3456",36,"2011-07-22",10911.693030303
"3457",37,"2011-07-22",11741.4246511628
"3458",38,"2011-07-22",8694.94976190476
"3459",39,"2011-07-22",21779.0475384615
"3460",40,"2011-07-22",15048.7458461538
"3461",41,"2011-07-22",19576.1703030303
"3462",42,"2011-07-22",12735.65925
"3463",43,"2011-07-22",16572.9513888889
"3464",44,"2011-07-22",7378.58024390244
"3465",45,"2011-07-22",12052.8227868852
"3466",1,"2011-07-29",19677.9888059701
"3467",2,"2011-07-29",25067.9740298507
"3468",3,"2011-07-29",5947.24672413793
"3469",4,"2011-07-29",29233.6883823529
"3470",5,"2011-07-29",4810.74105263158
"3471",6,"2011-07-29",22120.2825373134
"3472",7,"2011-07-29",11035.933220339
"3473",8,"2011-07-29",12210.3059090909
"3474",9,"2011-07-29",8547.42654545455
"3475",10,"2011-07-29",26051.0292537313
"3476",11,"2011-07-29",18356.2057575758
"3477",12,"2011-07-29",14341.2214516129
"3478",13,"2011-07-29",27244.4592753623
"3479",14,"2011-07-29",27924.0097014925
"3480",15,"2011-07-29",9156.17412698413
"3481",16,"2011-07-29",10175.3415789474
"3482",17,"2011-07-29",14102.7701639344
"3483",18,"2011-07-29",16029.0350847458
"3484",19,"2011-07-29",19368.6388059701
"3485",20,"2011-07-29",28131.373030303
"3486",21,"2011-07-29",12270.493442623
"3487",22,"2011-07-29",15664.8425
"3488",23,"2011-07-29",21161.7540322581
"3489",24,"2011-07-29",19522.3176119403
"3490",25,"2011-07-29",10738.0961290323
"3491",26,"2011-07-29",15465.9470769231
"3492",27,"2011-07-29",26029.1125373134
"3493",28,"2011-07-29",16625.3813432836
"3494",29,"2011-07-29",8031.86576271186
"3495",30,"2011-07-29",10886.9213157895
"3496",31,"2011-07-29",19520.7962686567
"3497",32,"2011-07-29",17205.4797058824
"3498",33,"2011-07-29",6590.72235294118
"3499",34,"2011-07-29",13093.8073846154
"3500",35,"2011-07-29",13247.5105172414
"3501",36,"2011-07-29",10695.0609090909
"3502",37,"2011-07-29",11729.9641860465
"3503",38,"2011-07-29",8449.22761904762
"3504",39,"2011-07-29",21941.072
"3505",40,"2011-07-29",14272.7909230769
"3506",41,"2011-07-29",18886.5456060606
"3507",42,"2011-07-29",11940.419
"3508",43,"2011-07-29",14801.7552777778
"3509",44,"2011-07-29",6809.90634146341
"3510",45,"2011-07-29",11441.003442623
"3511",1,"2011-08-05",23743.8049253731
"3512",2,"2011-08-05",27998.3531343284
"3513",3,"2011-08-05",7060.00086206897
"3514",4,"2011-08-05",31740.8292647059
"3515",5,"2011-08-05",5532.67807017544
"3516",6,"2011-08-05",23881.2852238806
"3517",7,"2011-08-05",11716.2340677966
"3518",8,"2011-08-05",13496.2956060606
"3519",9,"2011-08-05",10061.8056363636
"3520",10,"2011-08-05",28153.9156716418
"3521",11,"2011-08-05",21233.3374242424
"3522",12,"2011-08-05",15918.8143548387
"3523",13,"2011-08-05",30068.7223188406
"3524",14,"2011-08-05",30833.8789552239
"3525",15,"2011-08-05",9637.71555555556
"3526",16,"2011-08-05",10363.4075438596
"3527",17,"2011-08-05",14159.0183606557
"3528",18,"2011-08-05",16843.8120338983
"3529",19,"2011-08-05",21012.9807462687
"3530",20,"2011-08-05",33067.0256060606
"3531",21,"2011-08-05",12822.5773770492
"3532",22,"2011-08-05",16275.7286666667
"3533",23,"2011-08-05",22690.5175806452
"3534",24,"2011-08-05",21130.6114925373
"3535",25,"2011-08-05",10895.0088709677
"3536",26,"2011-08-05",17037.3681538462
"3537",27,"2011-08-05",26040.2255223881
"3538",28,"2011-08-05",22738.4426865672
"3539",29,"2011-08-05",8519.92203389831
"3540",30,"2011-08-05",11349.1128947368
"3541",31,"2011-08-05",21324.3873134328
"3542",32,"2011-08-05",17671.4002941176
"3543",33,"2011-08-05",7110.11029411765
"3544",34,"2011-08-05",14491.2229230769
"3545",35,"2011-08-05",14209.2981034483
"3546",36,"2011-08-05",11496.8803030303
"3547",37,"2011-08-05",11866.0537209302
"3548",38,"2011-08-05",10410.4319047619
"3549",39,"2011-08-05",23359.7021538462
"3550",40,"2011-08-05",16285.7389230769
"3551",41,"2011-08-05",21227.4663636364
"3552",42,"2011-08-05",14263.4435
"3553",43,"2011-08-05",16810.1725
"3554",44,"2011-08-05",7260.08268292683
"3555",45,"2011-08-05",12406.3195081967
"3556",1,"2011-08-12",22265.783880597
"3557",2,"2011-08-12",27034.6355223881
"3558",3,"2011-08-12",6550.65879310345
"3559",4,"2011-08-12",30942.4385294118
"3560",5,"2011-08-12",5055.75719298246
"3561",6,"2011-08-12",22144.9562686567
"3562",7,"2011-08-12",11325.7357627119
"3563",8,"2011-08-12",12972.1566666667
"3564",9,"2011-08-12",9437.62109090909
"3565",10,"2011-08-12",28601.9159701493
"3566",11,"2011-08-12",20492.696969697
"3567",12,"2011-08-12",15399.6235483871
"3568",13,"2011-08-12",28534.8628985507
"3569",14,"2011-08-12",28786.6098507463
"3570",15,"2011-08-12",9374.26682539683
"3571",16,"2011-08-12",9855.61157894737
"3572",17,"2011-08-12",13082.6208196721
"3573",18,"2011-08-12",15616.9279661017
"3574",19,"2011-08-12",20295.0102985075
"3575",20,"2011-08-12",31013.6095454545
"3576",21,"2011-08-12",12698.2219672131
"3577",22,"2011-08-12",16424.6336666667
"3578",23,"2011-08-12",22156.4777419355
"3579",24,"2011-08-12",20919.8411940299
"3580",25,"2011-08-12",10671.330483871
"3581",26,"2011-08-12",16729.6313846154
"3582",27,"2011-08-12",26223.9952238806
"3583",28,"2011-08-12",18185.2426865672
"3584",29,"2011-08-12",7972.04152542373
"3585",30,"2011-08-12",10835.1897368421
"3586",31,"2011-08-12",21537.7110447761
"3587",32,"2011-08-12",17746.1723529412
"3588",33,"2011-08-12",8043.54
"3589",34,"2011-08-12",14696.8792307692
"3590",35,"2011-08-12",14118.2348275862
"3591",36,"2011-08-12",11490.0475757576
"3592",37,"2011-08-12",11678.8397674419
"3593",38,"2011-08-12",9228.76738095238
"3594",39,"2011-08-12",23287.184
"3595",40,"2011-08-12",14643.6001538462
"3596",41,"2011-08-12",20535.6113636364
"3597",42,"2011-08-12",15032.29
"3598",43,"2011-08-12",16526.1427777778
"3599",44,"2011-08-12",7069.55536585366
"3600",45,"2011-08-12",11720.927704918
"3601",1,"2011-08-19",22384.8664179104
"3602",2,"2011-08-19",27500.1126865672
"3603",3,"2011-08-19",6538.57793103448
"3604",4,"2011-08-19",32802.8691176471
"3605",5,"2011-08-19",5292.31245614035
"3606",6,"2011-08-19",22262.9576119403
"3607",7,"2011-08-19",10890.6657627119
"3608",8,"2011-08-19",13549.0681818182
"3609",9,"2011-08-19",9791.64836363636
"3610",10,"2011-08-19",29167.618358209
"3611",11,"2011-08-19",22451.4236363636
"3612",12,"2011-08-19",15590.8766129032
"3613",13,"2011-08-19",30268.3143478261
"3614",14,"2011-08-19",28301.2080597015
"3615",15,"2011-08-19",9499.93206349206
"3616",16,"2011-08-19",9703.23228070176
"3617",17,"2011-08-19",13037.1059016393
"3618",18,"2011-08-19",15785.556779661
"3619",19,"2011-08-19",20739.7894029851
"3620",20,"2011-08-19",30066.1848484848
"3621",21,"2011-08-19",14018.5678688525
"3622",22,"2011-08-19",16125.7398333333
"3623",23,"2011-08-19",23327.4256451613
"3624",24,"2011-08-19",20135.2964179104
"3625",25,"2011-08-19",11035.1898387097
"3626",26,"2011-08-19",15710.4692307692
"3627",27,"2011-08-19",26577.8117910448
"3628",28,"2011-08-19",17901.0519402985
"3629",29,"2011-08-19",8422.5306779661
"3630",30,"2011-08-19",10886.8381578947
"3631",31,"2011-08-19",22191.4391044776
"3632",32,"2011-08-19",17955.7022058824
"3633",33,"2011-08-19",7119.12647058823
"3634",34,"2011-08-19",14726.2426153846
"3635",35,"2011-08-19",14083.874137931
"3636",36,"2011-08-19",11272.3978787879
"3637",37,"2011-08-19",11781.1662790698
"3638",38,"2011-08-19",8613.92666666667
"3639",39,"2011-08-19",25048.2058461538
"3640",40,"2011-08-19",14480.7718461538
"3641",41,"2011-08-19",21386.1109090909
"3642",42,"2011-08-19",13125.18775
"3643",43,"2011-08-19",18406.0797222222
"3644",44,"2011-08-19",7084.07487804878
"3645",45,"2011-08-19",11557.8459016393
"3646",1,"2011-08-26",21400.4931343284
"3647",2,"2011-08-26",27167.1546268657
"3648",3,"2011-08-26",6308.60362068966
"3649",4,"2011-08-26",29225.9019117647
"3650",5,"2011-08-26",5425.91842105263
"3651",6,"2011-08-26",21143.6201492537
"3652",7,"2011-08-26",10614.9530508475
"3653",8,"2011-08-26",13805.1212121212
"3654",9,"2011-08-26",9828.98636363636
"3655",10,"2011-08-26",25787.8459701493
"3656",11,"2011-08-26",19740.3634848485
"3657",12,"2011-08-26",16377.7443548387
"3658",13,"2011-08-26",29480.2765217391
"3659",14,"2011-08-26",33929.0355223881
"3660",15,"2011-08-26",9581.50650793651
"3661",16,"2011-08-26",9753.19385964912
"3662",17,"2011-08-26",13668.9857377049
"3663",18,"2011-08-26",19428.8405084746
"3664",19,"2011-08-26",23076.1397014925
"3665",20,"2011-08-26",29215.71
"3666",21,"2011-08-26",13456.8713114754
"3667",22,"2011-08-26",19616.4296666667
"3668",23,"2011-08-26",26262.3593548387
"3669",24,"2011-08-26",20893.8753731343
"3670",25,"2011-08-26",11632.3948387097
"3671",26,"2011-08-26",16374.4253846154
"3672",27,"2011-08-26",30353.3850746269
"3673",28,"2011-08-26",17406.5513432836
"3674",29,"2011-08-26",10295.5416949153
"3675",30,"2011-08-26",10191.0694736842
"3676",31,"2011-08-26",21147.3726865672
"3677",32,"2011-08-26",17407.5133823529
"3678",33,"2011-08-26",6952.12294117647
"3679",34,"2011-08-26",13377.1407692308
"3680",35,"2011-08-26",15441.9868965517
"3681",36,"2011-08-26",10409.3827272727
"3682",37,"2011-08-26",12270.2911627907
"3683",38,"2011-08-26",8698.87833333333
"3684",39,"2011-08-26",24202.854
"3685",40,"2011-08-26",14880.6113846154
"3686",41,"2011-08-26",20092.4448484848
"3687",42,"2011-08-26",12554.40975
"3688",43,"2011-08-26",15574.7588888889
"3689",44,"2011-08-26",7891.87707317073
"3690",45,"2011-08-26",13534.0359016393
"3691",1,"2011-09-02",22644.5255223881
"3692",2,"2011-09-02",26968.2894029851
"3693",3,"2011-09-02",6472.90051724138
"3694",4,"2011-09-02",30484.0986764706
"3695",5,"2011-09-02",5501.10456140351
"3696",6,"2011-09-02",22064.9720895522
"3697",7,"2011-09-02",9971.86203389831
"3698",8,"2011-09-02",13484.5139393939
